timestamp,weather_text,has_precipitation,precipitation_type,is_daytime,temp_c,realfeel_temp_c,apparent_temp_c,relative_humidity,dewpoint_c,wind_direction_degrees,wind_direction_localized,wind_speed_kmh,wind_gust_kmh,uv_index,uv_index_text,cloud_cover_perc,cloud_ceiling_m,pressure_mb,wetbulb_temp_c
2026-02-13 01:27:00+00:00,light rain,True,rain,False,17.8,16.9,18.9,82,15.0,180,s,11.1,11.2,0,low,95,1737.0,1005.0,16.1
2026-02-13 01:37:00+00:00,light rain,True,rain,False,17.8,16.9,18.9,82,15.0,180,s,11.1,11.3,0,low,95,1737.0,1005.0,16.1
2026-02-13 01:52:00+00:00,light rain,True,rain,False,17.8,16.9,18.9,82,15.0,180,s,11.1,11.1,0,low,95,1737.0,1005.0,16.1
2026-02-13 02:07:00+00:00,cloudy,False,,False,17.2,15.9,18.9,82,13.9,135,se,7.4,9.8,0,low,91,2042.0,1004.0,15.3
2026-02-13 02:27:00+00:00,light rain,True,rain,False,17.2,15.9,18.9,82,13.9,135,se,7.4,10.7,0,low,75,2042.0,1004.0,15.3
2026-02-13 02:42:00+00:00,light rain,True,rain,False,17.2,15.9,18.9,82,13.9,135,se,7.4,11.6,0,low,75,2042.0,1004.0,15.3
2026-02-13 02:57:00+00:00,light rain,True,rain,False,17.2,15.9,18.9,82,13.9,135,se,7.4,8.3,0,low,75,2042.0,1004.0,15.3
2026-02-13 03:17:00+00:00,light rain,True,rain,False,18.9,15.6,19.4,72,13.9,180,s,24.1,24.1,0,low,85,2743.0,1003.0,16.0
2026-02-13 03:22:00+00:00,light rain,True,rain,False,18.9,15.6,19.4,72,13.9,180,s,24.1,24.1,0,low,85,2743.0,1003.0,16.0
2026-02-13 03:42:00+00:00,mostly cloudy,False,,False,18.9,16.7,19.4,72,13.9,180,s,25.9,25.9,0,low,76,2743.0,1003.0,16.0
2026-02-13 03:58:00+00:00,cloudy,False,,False,18.9,16.7,19.4,72,13.9,180,s,25.9,25.9,0,low,91,2743.0,1003.0,16.0
2026-02-13 04:12:00+00:00,light rain,True,rain,False,18.9,15.7,19.4,72,13.9,180,s,22.2,22.2,0,low,75,2256.0,1002.0,16.0
2026-02-13 04:27:00+00:00,cloudy,False,,False,18.9,15.6,19.4,72,13.9,180,s,24.1,24.1,0,low,91,2256.0,1003.0,16.0
2026-02-13 04:42:00+00:00,light rain,True,rain,True,18.9,15.6,19.4,72,13.9,180,s,24.1,31.0,0,low,85,2256.0,1003.0,16.0
2026-02-13 04:57:00+00:00,light rain,True,rain,True,18.9,15.6,19.4,72,13.9,180,s,24.1,40.0,0,low,85,2256.0,1003.0,16.0
2026-02-13 05:12:00+00:00,light rain,True,rain,True,18.9,15.7,19.4,72,13.9,180,s,24.1,42.6,0,low,100,2164.0,1003.0,16.0
2026-02-13 05:32:00+00:00,cloudy,False,,True,18.9,15.7,19.4,72,13.9,180,s,24.1,46.0,0,low,100,2164.0,1002.0,16.0
2026-02-13 05:42:00+00:00,cloudy,False,,True,18.9,15.7,19.4,72,13.9,180,s,24.1,47.3,0,low,100,2164.0,1002.0,16.0
2026-02-13 05:57:00+00:00,light rain,True,rain,True,18.9,15.7,19.4,72,13.9,180,s,24.1,44.3,0,low,100,2164.0,1002.0,16.0
2026-02-13 06:07:00+00:00,light rain,True,rain,True,18.9,17.5,19.4,72,13.9,180,s,24.1,45.6,1,low,30,2743.0,1002.0,16.0
2026-02-13 06:28:00+00:00,light rain,True,rain,True,18.9,17.4,19.4,72,13.9,180,s,25.9,44.3,1,low,30,12192.0,1002.0,16.0
2026-02-13 06:47:00+00:00,light rain,True,rain,True,18.9,17.4,19.4,72,13.9,180,s,25.9,43.4,1,low,30,12192.0,1002.0,16.0
2026-02-13 06:52:00+00:00,light rain,True,rain,True,18.9,17.4,19.4,72,13.9,180,s,25.9,42.6,1,low,30,12192.0,1002.0,16.0
2026-02-13 07:07:00+00:00,rain,True,rain,True,18.9,18.2,19.4,72,13.9,180,s,22.2,40.8,2,low,40,2134.0,1002.0,16.0
2026-02-13 07:22:00+00:00,light rain,True,rain,True,18.9,18.2,19.4,72,13.9,180,s,22.2,42.3,2,low,30,2134.0,1002.0,16.0
2026-02-13 07:42:00+00:00,cloudy,False,,True,20.0,17.8,19.4,63,12.8,203,ssw,31.5,44.8,1,low,100,2134.0,1002.0,15.8
2026-02-13 07:57:00+00:00,cloudy,False,,True,20.0,17.8,19.4,63,12.8,203,ssw,31.5,45.5,1,low,100,2134.0,1002.0,15.8
2026-02-13 08:12:00+00:00,cloudy,False,,True,20.0,16.8,19.4,63,12.8,225,sw,35.2,59.3,1,low,91,2256.0,1002.0,15.8
2026-02-13 08:27:00+00:00,cloudy,False,,True,18.9,17.1,19.4,72,13.9,225,sw,25.9,46.3,1,low,100,2256.0,1002.0,16.0
2026-02-13 08:47:00+00:00,cloudy,False,,True,18.9,17.1,19.4,72,13.9,225,sw,25.9,46.3,1,low,100,2256.0,1002.0,16.0
2026-02-13 09:02:00+00:00,rain,True,rain,True,17.8,15.4,18.3,77,13.9,270,w,27.8,46.5,1,low,100,671.0,1002.0,15.5
2026-02-13 09:07:00+00:00,rain,True,rain,True,17.8,15.4,18.3,77,13.9,270,w,27.8,46.9,1,low,100,671.0,1002.0,15.5
2026-02-13 09:27:00+00:00,light rain,True,rain,True,17.2,13.4,18.3,72,12.2,270,w,29.6,48.1,1,low,100,671.0,1002.0,14.4
2026-02-13 09:42:00+00:00,rain,True,rain,True,16.1,10.8,18.9,82,12.8,270,w,29.6,50.4,1,low,100,671.0,1002.0,14.2
2026-02-13 09:57:00+00:00,light rain,True,rain,True,16.1,10.8,18.9,82,12.8,270,w,29.6,51.9,1,low,100,671.0,1002.0,14.2
2026-02-13 10:12:00+00:00,rain,True,rain,True,13.9,7.5,17.2,87,12.2,270,w,33.3,55.6,1,low,100,732.0,1002.0,13.0
2026-02-13 10:32:00+00:00,rain,True,rain,True,15.0,10.5,18.3,82,12.2,270,w,29.6,50.8,1,low,100,732.0,1003.0,13.4
2026-02-13 10:38:00+00:00,rain,True,rain,True,15.0,10.5,18.3,82,12.2,270,w,29.6,50.7,1,low,100,732.0,1003.0,13.4
2026-02-13 10:57:00+00:00,rain,True,rain,True,15.0,10.5,18.3,82,12.2,270,w,29.6,52.1,1,low,100,732.0,1003.0,13.4
2026-02-13 11:07:00+00:00,rain,True,rain,True,13.9,8.0,17.2,87,12.2,270,w,27.8,50.4,1,low,100,610.0,1002.0,13.0
2026-02-13 11:22:00+00:00,light rain,True,rain,True,13.9,8.0,17.2,87,12.2,270,w,27.8,49.1,1,low,100,610.0,1002.0,13.0
2026-02-13 11:42:00+00:00,light rain,True,rain,True,13.9,8.8,17.2,87,12.2,248,wsw,22.2,46.8,1,low,100,610.0,1002.0,13.0
2026-02-13 11:57:00+00:00,light rain,True,rain,True,13.9,8.8,17.2,87,12.2,248,wsw,22.2,45.8,1,low,100,610.0,1002.0,13.0
2026-02-13 12:17:00+00:00,cloudy,False,,True,13.9,10.8,17.2,87,12.2,180,s,16.7,44.9,1,low,100,1798.0,1001.0,13.0
2026-02-13 12:27:00+00:00,cloudy,False,,True,15.0,15.4,18.3,87,12.8,203,ssw,9.3,44.8,1,low,91,1798.0,1002.0,13.7
2026-02-13 12:47:00+00:00,mostly cloudy,False,,True,15.0,15.4,18.3,87,12.8,203,ssw,9.3,43.3,1,low,85,1798.0,1002.0,13.7
2026-02-13 12:57:00+00:00,mostly cloudy,False,,True,15.0,15.4,18.3,87,12.8,203,ssw,9.3,45.6,1,low,85,1798.0,1002.0,13.7
2026-02-13 13:12:00+00:00,mostly cloudy,False,,True,16.1,13.6,18.3,77,12.2,225,sw,24.1,44.8,1,low,76,427.0,1002.0,13.9
2026-02-13 13:27:00+00:00,mostly cloudy,False,,True,16.1,13.4,18.9,82,12.8,225,sw,29.6,44.1,1,low,76,427.0,1002.0,14.2
2026-02-13 13:42:00+00:00,partly sunny,False,,True,16.1,13.4,18.9,82,12.8,225,sw,29.6,42.6,1,low,35,427.0,1002.0,14.2
2026-02-13 13:58:00+00:00,rain,True,rain,True,16.1,13.2,18.9,82,12.8,225,sw,29.6,41.7,1,low,40,427.0,1002.0,14.2
2026-02-13 14:12:00+00:00,rain,True,rain,True,13.9,8.6,16.1,76,10.0,225,sw,33.3,53.7,1,low,90,12192.0,1002.0,11.8
2026-02-13 14:27:00+00:00,rain,True,rain,True,13.9,10.2,16.1,76,10.0,225,sw,31.5,43.4,1,low,45,12192.0,1002.0,11.8
2026-02-13 14:47:00+00:00,light rain,True,rain,True,13.9,10.2,16.1,76,10.0,225,sw,31.5,43.4,1,low,45,12192.0,1002.0,11.8
2026-02-13 14:57:00+00:00,partly sunny,False,,True,13.9,10.2,16.1,76,10.0,225,sw,31.5,43.6,1,low,45,12192.0,1002.0,11.8
2026-02-13 15:12:00+00:00,mostly cloudy,False,,True,13.9,10.9,17.2,82,11.1,248,wsw,20.4,43.6,0,low,76,6279.0,1002.0,12.4
2026-02-13 15:32:00+00:00,cloudy,False,,False,15.0,13.5,16.1,76,11.1,270,w,13.0,44.3,0,low,91,6279.0,1002.0,12.9
2026-02-13 15:42:00+00:00,mostly cloudy,False,,False,15.0,13.5,16.1,76,11.1,270,w,13.0,45.1,0,low,90,6279.0,1002.0,12.9
2026-02-13 15:57:00+00:00,mostly cloudy,False,,False,15.0,13.5,16.1,76,11.1,270,w,13.0,45.2,0,low,90,6279.0,1002.0,12.9
2026-02-13 16:07:00+00:00,mostly cloudy,False,,False,15.0,14.2,18.3,82,12.2,225,sw,9.3,45.2,0,low,76,6279.0,1002.0,13.4
2026-02-13 16:28:00+00:00,partly cloudy,False,,False,15.0,11.5,18.3,87,12.8,225,sw,25.9,44.3,0,low,50,6279.0,1002.0,13.7
2026-02-13 16:42:00+00:00,mostly cloudy,False,,False,15.0,11.5,18.3,87,12.8,225,sw,25.9,44.3,0,low,90,6279.0,1002.0,13.7
2026-02-13 16:57:00+00:00,cloudy,False,,False,15.0,11.5,18.3,87,12.8,225,sw,25.9,43.4,0,low,91,6279.0,1002.0,13.7
2026-02-13 17:12:00+00:00,light rain,True,rain,False,17.2,14.2,18.3,77,12.8,248,wsw,27.8,41.8,0,low,50,12192.0,1002.0,14.7
2026-02-13 17:27:00+00:00,light rain,True,rain,False,15.0,7.8,17.8,67,8.9,248,wsw,46.3,70.4,0,low,100,12192.0,1003.0,11.8
2026-02-13 17:42:00+00:00,mostly cloudy,False,,False,15.0,7.8,17.8,67,8.9,248,wsw,46.3,70.4,0,low,90,12192.0,1003.0,11.8
2026-02-13 17:52:00+00:00,light rain,True,rain,False,13.9,11.0,16.1,76,10.0,270,w,18.5,52.3,0,low,90,12192.0,1003.0,11.8
2026-02-13 18:17:00+00:00,mostly cloudy,False,,False,15.0,12.7,16.1,76,11.1,270,w,16.7,48.1,0,low,76,3018.0,1003.0,12.9
2026-02-13 18:22:00+00:00,light rain,True,rain,False,15.0,12.7,16.1,76,11.1,270,w,16.7,47.4,0,low,75,3018.0,1003.0,12.9
2026-02-13 18:42:00+00:00,light rain,True,rain,False,16.1,12.0,18.3,77,12.2,248,wsw,24.1,44.3,0,low,75,3018.0,1003.0,13.9
2026-02-13 18:57:00+00:00,mostly cloudy,False,,False,16.1,12.0,18.3,77,12.2,248,wsw,24.1,40.1,0,low,76,3018.0,1003.0,13.9
2026-02-13 19:12:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,77,12.8,248,wsw,33.3,51.9,0,low,76,12192.0,1003.0,14.7
2026-02-13 19:22:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,77,12.8,248,wsw,33.3,51.9,0,low,76,12192.0,1003.0,14.7
2026-02-13 19:38:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,77,12.8,248,wsw,33.3,51.9,0,low,76,12192.0,1003.0,14.7
2026-02-13 19:57:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,77,12.8,248,wsw,33.3,51.9,0,low,76,12192.0,1003.0,14.7
2026-02-13 20:07:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,67,11.1,248,wsw,33.3,40.8,0,low,76,12192.0,1003.0,13.8
2026-02-13 20:22:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,67,11.1,248,wsw,33.3,41.1,0,low,76,12192.0,1003.0,13.8
2026-02-13 20:42:00+00:00,mostly cloudy,False,,False,17.2,13.8,18.3,67,11.1,248,wsw,33.3,42.7,0,low,76,12192.0,1003.0,13.8
2026-02-13 21:02:00+00:00,partly cloudy,False,,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,50,671.0,1003.0,14.4
2026-02-13 21:12:00+00:00,mostly cloudy,False,,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,76,671.0,1003.0,14.4
2026-02-13 21:22:00+00:00,mostly cloudy,False,,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,76,671.0,1003.0,14.4
2026-02-13 21:42:00+00:00,mostly cloudy,False,,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,76,671.0,1003.0,14.4
2026-02-13 21:57:00+00:00,mostly cloudy,False,,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,76,671.0,1003.0,14.4
2026-02-13 22:12:00+00:00,mostly cloudy,False,,False,17.2,13.7,18.3,67,11.1,248,wsw,35.2,55.6,0,low,76,6096.0,1003.0,13.8
2026-02-13 22:27:00+00:00,mostly cloudy,False,,False,17.2,13.7,18.3,67,11.1,248,wsw,35.2,55.6,0,low,76,12192.0,1003.0,13.8
2026-02-13 22:42:00+00:00,mostly cloudy,False,,False,17.2,13.7,18.3,67,11.1,248,wsw,35.2,55.6,0,low,76,12192.0,1003.0,13.8
2026-02-13 22:57:00+00:00,mostly cloudy,False,,False,17.2,13.7,18.3,67,11.1,248,wsw,35.2,55.6,0,low,76,12192.0,1003.0,13.8
2026-02-13 23:12:00+00:00,light rain,True,rain,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,45,12192.0,1003.0,14.4
2026-02-13 23:28:00+00:00,light rain,True,rain,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,45,12192.0,1003.0,14.4
2026-02-13 23:38:00+00:00,light rain,True,rain,False,17.2,14.1,18.3,72,12.2,248,wsw,29.6,48.2,0,low,45,12192.0,1003.0,14.4
2026-02-13 23:58:00+00:00,light rain,True,rain,False,15.0,8.4,16.1,71,10.0,248,wsw,35.2,61.1,0,low,85,12192.0,1003.0,12.3
2026-02-14 00:12:00+00:00,light rain,True,rain,False,16.1,13.3,18.3,77,12.2,248,wsw,22.2,44.3,0,low,100,2499.0,1003.0,13.9
2026-02-14 00:27:00+00:00,light rain,True,rain,False,16.1,13.3,18.3,77,12.2,248,wsw,22.2,45.0,0,low,100,2499.0,1003.0,13.9
2026-02-14 00:42:00+00:00,light rain,True,rain,False,16.1,13.3,18.3,77,12.2,248,wsw,22.2,44.1,0,low,100,2499.0,1003.0,13.9
2026-02-14 00:52:00+00:00,light rain,True,rain,False,16.1,13.3,18.3,77,12.2,248,wsw,22.2,44.1,0,low,100,2499.0,1003.0,13.9
2026-02-14 01:17:00+00:00,light rain,True,rain,False,16.1,11.6,18.9,87,13.9,248,wsw,27.8,40.5,0,low,100,701.0,1003.0,14.8
2026-02-14 01:27:00+00:00,mostly cloudy,False,,False,15.0,12.4,18.3,82,12.2,270,w,18.5,41.4,0,low,90,701.0,1003.0,13.4
2026-02-14 01:42:00+00:00,mostly cloudy,False,,False,15.0,12.4,18.3,82,12.2,270,w,18.5,43.0,0,low,90,701.0,1003.0,13.4
2026-02-14 01:57:00+00:00,cloudy,False,,False,15.0,12.4,18.3,82,12.2,270,w,18.5,40.8,0,low,100,701.0,1003.0,13.4
2026-02-14 02:12:00+00:00,mostly cloudy,False,,False,16.1,10.0,18.3,72,11.1,270,w,35.2,59.3,0,low,90,701.0,1004.0,13.3
2026-02-14 02:32:00+00:00,cloudy,False,,False,15.0,11.9,18.3,82,12.2,270,w,22.2,46.8,0,low,91,701.0,1004.0,13.4
2026-02-14 02:47:00+00:00,mostly cloudy,False,,False,15.0,11.9,18.3,82,12.2,270,w,22.2,46.1,0,low,90,701.0,1004.0,13.4
2026-02-14 02:52:00+00:00,mostly cloudy,False,,False,15.0,11.9,18.3,82,12.2,270,w,22.2,46.1,0,low,90,701.0,1004.0,13.4
2026-02-14 03:07:00+00:00,mostly cloudy,False,,False,13.9,9.1,17.2,87,12.2,270,w,24.1,40.0,0,low,76,12192.0,1005.0,13.0
2026-02-14 03:27:00+00:00,mostly cloudy,False,,False,13.9,9.1,17.2,87,12.2,270,w,24.1,38.1,0,low,76,12192.0,1005.0,13.0
2026-02-14 03:42:00+00:00,mostly cloudy,False,,False,13.9,9.1,17.2,87,12.2,270,w,24.1,38.7,0,low,76,12192.0,1005.0,13.0
2026-02-14 03:57:00+00:00,partly cloudy,False,,False,13.9,9.1,17.2,87,12.2,270,w,24.1,33.0,0,low,50,12192.0,1005.0,13.0
2026-02-14 04:12:00+00:00,mostly cloudy,False,,False,16.1,12.6,18.3,77,12.2,270,w,29.6,32.9,0,low,85,701.0,1005.0,13.9
2026-02-14 04:22:00+00:00,mostly cloudy,False,,False,16.1,12.6,18.3,77,12.2,270,w,29.6,32.9,0,low,85,701.0,1005.0,13.9
2026-02-14 04:47:00+00:00,mostly cloudy,False,,True,16.1,12.6,18.3,77,12.2,270,w,29.6,32.9,0,low,85,701.0,1005.0,13.9
2026-02-14 05:02:00+00:00,partly sunny,False,,True,17.2,14.1,18.3,72,12.2,270,w,31.5,32.2,0,low,35,12192.0,1007.0,14.4
2026-02-14 05:12:00+00:00,mostly sunny,False,,True,17.2,14.1,18.3,72,12.2,270,w,31.5,33.0,0,low,30,12192.0,1007.0,14.4
2026-02-14 05:27:00+00:00,mostly sunny,False,,True,17.2,14.1,18.3,72,12.2,270,w,31.5,33.0,0,low,30,12192.0,1007.0,14.4
2026-02-14 05:47:00+00:00,mostly sunny,False,,True,17.2,14.1,18.3,72,12.2,270,w,31.5,33.0,0,low,30,12192.0,1007.0,14.4
2026-02-14 05:57:00+00:00,mostly sunny,False,,True,17.2,14.1,18.3,72,12.2,270,w,31.5,31.5,0,low,30,12192.0,1007.0,14.4
2026-02-14 06:12:00+00:00,mostly sunny,False,,True,17.2,14.5,18.3,67,11.1,270,w,33.3,33.3,1,low,30,12192.0,1008.0,13.8
2026-02-14 06:27:00+00:00,mostly sunny,False,,True,17.2,14.5,18.3,67,11.1,270,w,33.3,33.3,1,low,30,12192.0,1008.0,13.8
2026-02-14 06:48:00+00:00,partly sunny,False,,True,17.2,14.4,18.3,67,11.1,270,w,33.3,33.3,1,low,35,3353.0,1008.0,13.8
2026-02-14 06:52:00+00:00,mostly sunny,False,,True,17.2,14.5,18.3,67,11.1,270,w,33.3,33.3,1,low,30,12192.0,1008.0,13.8
2026-02-14 07:12:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,67,12.2,270,w,29.6,32.2,2,low,35,12192.0,1009.0,14.6
2026-02-14 07:27:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,67,12.2,270,w,29.6,32.2,2,low,35,12192.0,1009.0,14.6
2026-02-14 07:47:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,67,12.2,270,w,29.6,32.2,2,low,35,12192.0,1009.0,14.6
2026-02-14 07:52:00+00:00,mostly sunny,False,,True,17.8,16.0,18.3,67,12.2,270,w,29.6,32.2,2,low,30,12192.0,1009.0,14.6
2026-02-14 08:12:00+00:00,partly sunny,False,,True,17.8,16.6,18.3,72,12.8,270,w,27.8,32.2,3,moderate,45,6096.0,1009.0,14.9
2026-02-14 08:32:00+00:00,partly sunny,False,,True,17.8,16.7,18.3,72,12.8,270,w,27.8,32.2,3,moderate,45,12192.0,1009.0,14.9
2026-02-14 08:37:00+00:00,partly sunny,False,,True,17.8,16.7,18.3,72,12.8,270,w,27.8,32.2,3,moderate,45,12192.0,1009.0,14.9
2026-02-14 08:52:00+00:00,mostly sunny,False,,True,17.8,16.7,18.3,72,12.8,270,w,27.8,33.0,3,moderate,30,12192.0,1009.0,14.9
2026-02-14 09:12:00+00:00,partly sunny,False,,True,17.8,16.3,18.3,67,12.2,270,w,35.2,55.6,4,moderate,35,6096.0,1010.0,14.6
2026-02-14 09:27:00+00:00,partly sunny,False,,True,17.8,16.3,18.3,67,12.2,270,w,35.2,55.6,4,moderate,35,12192.0,1010.0,14.6
2026-02-14 09:48:00+00:00,partly sunny,False,,True,17.8,16.3,18.3,67,12.2,270,w,35.2,55.6,4,moderate,35,12192.0,1010.0,14.6
2026-02-14 09:52:00+00:00,mostly sunny,False,,True,17.8,16.3,18.3,67,12.2,270,w,35.2,55.6,4,moderate,30,12192.0,1010.0,14.6
2026-02-14 10:07:00+00:00,mostly sunny,False,,True,18.9,18.5,19.4,63,12.2,270,w,31.5,37.0,4,moderate,30,12192.0,1011.0,15.1
2026-02-14 10:18:00+00:00,partly sunny,False,,True,18.9,18.5,19.4,63,12.2,270,w,31.5,35.5,4,moderate,35,12192.0,1011.0,15.1
2026-02-14 10:42:00+00:00,partly sunny,False,,True,18.9,18.5,19.4,63,12.2,270,w,31.5,34.8,4,moderate,35,12192.0,1011.0,15.1
2026-02-14 10:57:00+00:00,mostly sunny,False,,True,18.9,18.5,19.4,63,12.2,270,w,31.5,33.9,4,moderate,30,12192.0,1011.0,15.1
2026-02-14 11:12:00+00:00,partly sunny,False,,True,18.9,18.2,19.4,72,13.9,270,w,33.3,35.6,4,moderate,35,6096.0,1011.0,16.0
2026-02-14 11:32:00+00:00,partly sunny,False,,True,18.9,18.2,19.4,72,13.9,270,w,33.3,35.5,4,moderate,35,12192.0,1011.0,16.0
2026-02-14 11:42:00+00:00,partly sunny,False,,True,18.9,18.2,19.4,72,13.9,270,w,33.3,35.5,4,moderate,35,12192.0,1011.0,16.0
2026-02-14 11:58:00+00:00,mostly sunny,False,,True,18.9,18.2,19.4,72,13.9,270,w,33.3,35.5,4,moderate,30,12192.0,1011.0,16.0
2026-02-14 12:17:00+00:00,mostly sunny,False,,True,18.9,17.8,19.4,67,12.8,248,wsw,35.2,35.5,3,moderate,30,12192.0,1012.0,15.4
2026-02-14 12:22:00+00:00,mostly sunny,False,,True,18.9,17.8,19.4,67,12.8,248,wsw,35.2,35.5,3,moderate,30,12192.0,1012.0,15.4
2026-02-14 12:42:00+00:00,partly sunny,False,,True,18.9,17.8,19.4,67,12.8,248,wsw,35.2,35.2,3,moderate,35,12192.0,1012.0,15.4
2026-02-14 12:56:00+00:00,mostly sunny,False,,True,18.9,17.8,19.4,67,12.8,248,wsw,35.2,35.2,3,moderate,30,12192.0,1012.0,15.4
2026-02-14 13:12:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,72,12.8,248,wsw,29.6,34.5,2,low,35,12192.0,1012.0,14.9
2026-02-14 13:27:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,72,12.8,248,wsw,29.6,33.7,2,low,35,12192.0,1012.0,14.9
2026-02-14 13:37:00+00:00,partly sunny,False,,True,17.8,16.0,18.3,72,12.8,248,wsw,29.6,33.6,2,low,35,12192.0,1012.0,14.9
2026-02-14 13:57:00+00:00,mostly sunny,False,,True,17.8,16.0,18.3,72,12.8,248,wsw,29.6,32.0,2,low,30,12192.0,1012.0,14.9
2026-02-14 14:12:00+00:00,mostly sunny,False,,True,17.8,15.4,18.3,72,12.8,270,w,31.5,32.0,1,low,30,12192.0,1013.0,14.9
2026-02-14 14:28:00+00:00,mostly sunny,False,,True,17.8,15.4,18.3,72,12.8,270,w,31.5,31.5,1,low,30,12192.0,1013.0,14.9
2026-02-14 14:42:00+00:00,mostly sunny,False,,True,17.8,15.4,18.3,72,12.8,270,w,31.5,31.5,1,low,30,12192.0,1013.0,14.9
2026-02-14 15:02:00+00:00,mostly sunny,False,,True,17.2,14.3,18.3,77,12.8,270,w,29.6,29.6,0,low,30,12192.0,1013.0,14.7
2026-02-14 15:12:00+00:00,mostly sunny,False,,True,17.2,14.3,18.3,77,12.8,270,w,29.6,29.6,0,low,30,12192.0,1013.0,14.7
2026-02-14 15:27:00+00:00,mostly sunny,False,,True,17.2,14.3,18.3,77,12.8,270,w,29.6,29.6,0,low,30,12192.0,1013.0,14.7
2026-02-14 15:42:00+00:00,mostly clear,False,,False,17.2,14.3,18.3,77,12.8,270,w,29.6,29.6,0,low,30,12192.0,1013.0,14.7
2026-02-14 16:02:00+00:00,mostly clear,False,,False,17.2,15.1,18.3,77,12.8,270,w,18.5,19.0,0,low,30,12192.0,1014.0,14.7
2026-02-14 16:12:00+00:00,mostly clear,False,,False,17.2,15.1,18.3,77,12.8,270,w,18.5,18.5,0,low,30,12192.0,1014.0,14.7
2026-02-14 16:22:00+00:00,mostly clear,False,,False,17.2,15.1,18.3,77,12.8,270,w,18.5,18.5,0,low,30,12192.0,1014.0,14.7
2026-02-14 16:42:00+00:00,mostly clear,False,,False,17.2,15.1,18.3,77,12.8,270,w,18.5,18.5,0,low,30,12192.0,1015.0,14.7
2026-02-14 16:57:00+00:00,mostly clear,False,,False,17.2,15.1,18.3,77,12.8,270,w,18.5,18.5,0,low,30,12192.0,1015.0,14.7
2026-02-14 17:12:00+00:00,mostly clear,False,,False,17.2,15.3,18.3,77,12.8,270,w,16.7,16.7,0,low,11,12192.0,1015.0,14.7
2026-02-14 17:27:00+00:00,clear,False,,False,17.2,15.3,18.3,77,12.8,270,w,16.7,16.7,0,low,0,12192.0,1015.0,14.7
2026-02-14 17:42:00+00:00,clear,False,,False,17.2,15.3,18.3,77,12.8,270,w,16.7,16.7,0,low,0,12192.0,1015.0,14.7
2026-02-14 17:52:00+00:00,clear,False,,False,17.2,15.3,18.3,77,12.8,270,w,16.7,16.7,0,low,0,12192.0,1015.0,14.7
2026-02-14 18:12:00+00:00,mostly clear,False,,False,16.1,14.3,18.9,82,12.8,248,wsw,14.8,15.5,0,low,30,12192.0,1016.0,14.3
2026-02-14 18:27:00+00:00,mostly clear,False,,False,16.1,14.3,18.9,82,12.8,248,wsw,14.8,14.8,0,low,30,12192.0,1016.0,14.3
2026-02-14 18:42:00+00:00,mostly clear,False,,False,16.1,14.3,18.9,82,12.8,248,wsw,14.8,14.8,0,low,30,12192.0,1016.0,14.3
2026-02-14 18:52:00+00:00,clear,False,,False,16.1,14.3,18.9,82,12.8,248,wsw,14.8,14.8,0,low,10,12192.0,1016.0,14.3
2026-02-14 19:07:00+00:00,clear,False,,False,16.1,14.6,18.9,82,12.8,270,w,13.0,15.6,0,low,10,12192.0,1017.0,14.3
2026-02-14 19:32:00+00:00,clear,False,,False,16.1,14.6,18.9,82,12.8,270,w,13.0,15.6,0,low,10,12192.0,1017.0,14.3
2026-02-14 19:42:00+00:00,clear,False,,False,16.1,14.6,18.9,82,12.8,270,w,13.0,14.8,0,low,10,12192.0,1017.0,14.3
2026-02-14 19:57:00+00:00,clear,False,,False,16.1,14.6,18.9,82,12.8,270,w,13.0,14.8,0,low,10,12192.0,1017.0,14.3
2026-02-14 20:12:00+00:00,clear,False,,False,16.1,15.8,18.9,82,12.8,270,w,7.4,14.7,0,low,0,12192.0,1017.0,14.3
2026-02-14 20:27:00+00:00,clear,False,,False,16.1,15.8,18.9,82,12.8,270,w,7.4,14.8,0,low,0,12192.0,1017.0,14.3
2026-02-14 20:41:00+00:00,clear,False,,False,16.1,15.8,18.9,82,12.8,270,w,7.4,14.7,0,low,0,12192.0,1017.0,14.3
2026-02-14 20:57:00+00:00,clear,False,,False,16.1,15.8,18.9,82,12.8,270,w,7.4,13.9,0,low,0,12192.0,1017.0,14.3
